make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,co2_emissions
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,17.3,11.7,14.8,237
CHRYSLER,,FULL-SIZE,3.6,6,A8,X,12.4,,10.3,237
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,E,16.8,10.3,13.9,222
CHRYSLER,300 SRT (MDS),FULL-SIZE,6.4,8,A5,Z,16.7,10.3,13.8,317
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,,6,A6,X,14.1,9.5,12.0,276
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,A6,E,19.7,13.3,16.8,269
DODGE,AVENGER,MID-SIZE,2.4,4,A4,X,11.2,8.0,9.8,225
DODGE,AVENGER,MID-SIZE,2.4,4,A6,X,12.0,7.6,10.0,230
DODGE,AVENGER FFV,MID-SIZE,3.6,6,A6,X,12.5,8.1,10.5,242
DODGE,AVENGER FFV,MID-SIZE,3.6,6,A6,E,17.0,11.2,14.4,230
DODGE,CHALLENGER,MID-SIZE,3.6,6,A5,X,13.2,8.7,11.2,258
DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,X,15.6,10.0,13.1,301
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A5,X,15.8,9.2,12.8,294
DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,M6,Z,16.8,10.4,13.9,320
DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A5,Z,16.7,10.3,13.8,317
DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,13.2,8.7,11.2,258
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,237
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.8,9.2,12.8,294
DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,251
DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,A5,X,16.1,10.0,13.4,308
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,251
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,E,17.3,11.7,14.8,237
DODGE,,FULL-SIZE,3.6,6,A5,X,13.2,8.7,11.2,258
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,E,18.3,12.6,15.7,251
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,X,12.3,7.6,10.2,235
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,E,16.8,10.3,13.9,222
DODGE,CHARGER SRT (MDS),FULL-SIZE,6.4,8,A5,Z,16.7,10.3,13.8,317
DODGE,DART,MID-SIZE,2.0,4,M6,X,9.4,6.5,8.1,186
DODGE,DART,MID-SIZE,2.4,4,A6,X,10.1,6.8,8.6,198
DODGE,DART,MID-SIZE,2.4,4,M6,X,10.5,6.7,8.8,202
DODGE,DART FFV,MID-SIZE,2.0,4,A6,X,9.9,,8.6,198
DODGE,DART FFV,MID-SIZE,2.0,4,A6,,14.2,9.8,12.2,195
DODGE,DART GT,MID-SIZE,2.4,4,A6,X,10.6,7.5,9.2,212
DODGE,DART GT,MID-SIZE,2.4,4,M6,X,10.2,7.0,8.8,202
DODGE,DART TURBO AERO,MID-SIZE,1.4,4,AM6,X,8.4,5.9,7.3,168
DODGE,DART TURBO AERO,MID-SIZE,1.4,4,M6,X,8.5,5.8,7.3,168
DODGE,DURANGO AWD (MDS),SUV - STANDARD,5.7,8,A8,X,17.3,10.8,14.4,331
DODGE,DURANGO AWD FFV,SUV - STANDARD,3.6,6,A8,X,13.9,9.8,12.1,278
DODGE,DURANGO AWD FFV,SUV - STANDARD,3.6,6,A8,E,17.7,13.0,15.6,250
DODGE,,MINIVAN,3.6,6,A6,X,13.7,9.4,11.8,271
DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,E,19.2,13.1,16.5,264
DODGE,JOURNEY,SUV - SMALL,2.4,4,A4,X,12.7,,11.1,255
DODGE,JOURNEY AWD,SUV - SMALL,3.6,6,A6,X,14.5,9.9,12.4,285
DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,X,14.2,9.4,12.0,276
DODGE,,SUV - SMALL,3.6,6,A6,E,18.9,12.9,16.2,259
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,M5,X,8.5,6.9,7.8,179
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,M5,X,8.5,6.9,7.8,179
FIAT,,MINICOMPACT,1.4,4,A6,X,8.7,6.9,7.9,182
FIAT,500 CABRIO,MINICOMPACT,1.4,4,M5,X,7.9,6.3,7.2,166
FIAT,,MINICOMPACT,1.4,4,M5,X,8.5,6.9,7.8,179
FIAT,,MINICOMPACT,1.4,4,A6,X,8.7,6.9,7.9,182
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,M5,X,7.6,,6.8,156
FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,M5,X,8.5,6.9,7.8,179
FIAT,,STATION WAGON - SMALL,1.4,4,AM6,X,10.0,7.2,8.7,200
FIAT,,STATION WAGON - SMALL,1.4,4,M6,X,9.3,7.2,8.4,193
FORD,C-MAX HYBRID,FULL-SIZE,2.0,4,AV,X,5.6,6.4,6.0,138
FORD,E150 VAN FFV,VAN - CARGO,4.6,8,A4,X,17.7,,16.2,373
FORD,E150 VAN FFV,VAN - CARGO,4.6,8,A4,E,24.1,19.2,21.9,350
FORD,,VAN - CARGO,5.4,8,A4,X,19.3,14.7,17.2,396
FORD,E150 VAN FFV,VAN - CARGO,5.4,8,A4,E,24.9,19.6,22.5,360
FORD,E150 WAGON FFV,VAN - PASSENGER,4.6,8,A4,X,18.6,14.6,16.8,386
FORD,E150 WAGON FFV,VAN - PASSENGER,4.6,8,A4,E,25.5,20.0,23.0,368
FORD,,VAN - PASSENGER,6.8,10,A5,X,23.9,17.8,21.2,488
FORD,E350 WAGON FFV,VAN - PASSENGER,5.4,8,A4,X,20.6,15.5,18.3,421
FORD,E350 WAGON FFV,VAN - PASSENGER,5.4,8,A4,E,26.7,20.5,23.9,382
FORD,EDGE,SUV - SMALL,2.0,4,A6,X,11.3,7.9,9.8,225
FORD,EDGE,SUV - SMALL,3.5,6,AS6,X,12.6,8.7,10.8,248
FORD,,SUV - SMALL,3.5,6,AS6,X,13.3,,11.5,264
FORD,EDGE AWD,SUV - SMALL,3.7,6,AS6,X,13.7,10.4,12.2,281
FORD,ESCAPE,SUV - SMALL,1.6,4,AS6,X,10.4,7.4,9.1,209
FORD,ESCAPE,SUV - SMALL,2.0,4,AS6,X,10.9,8.0,9.6,221
FORD,ESCAPE,SUV - SMALL,2.5,4,AS6,X,10.9,7.5,9.4,216
FORD,ESCAPE AWD,SUV - SMALL,1.6,4,AS6,X,10.5,7.9,9.3,214
FORD,ESCAPE AWD,SUV - SMALL,2.0,4,AS6,X,11.2,8.5,10.0,230
FORD,,SUV - STANDARD,5.4,8,A6,X,18.2,13.3,16.0,368
FORD,EXPEDITION 4X4 FFV,SUV - STANDARD,5.4,8,A6,E,24.5,18.0,21.6,346
FORD,EXPLORER,SUV - STANDARD,2.0,4,A6,X,11.8,8.3,10.2,235
FORD,EXPLORER AWD,SUV - STANDARD,3.5,6,AS6,X,14.8,10.7,13.0,299
FORD,EXPLORER FFV,SUV - STANDARD,,6,AS6,,13.7,9.7,11.9,274
FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,E,18.3,,15.9,254
FORD,,SUV - STANDARD,3.5,6,AS6,X,14.3,10.3,12.5,288
FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,E,18.9,13.9,16.7,267
FORD,,PICKUP TRUCK - STANDARD,3.5,6,A6,X,14.5,10.6,12.7,292
FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS6,X,14.6,,12.8,294
FORD,,PICKUP TRUCK - STANDARD,6.2,8,AS6,X,18.3,12.9,15.9,366
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,X,15.9,11.3,13.8,317
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS6,X,15.4,,13.4,308
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,6.2,8,AS6,X,20.1,14.4,17.5,402
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.7,6,A6,X,14.0,10.3,12.3,283
FORD,,PICKUP TRUCK - STANDARD,3.7,6,A6,E,18.8,13.7,16.5,264
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.7,6,AS6,X,14.0,10.3,12.3,283
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.7,6,AS6,E,18.8,13.7,16.5,264
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,A6,X,16.4,12.3,14.6,336
FORD,,PICKUP TRUCK - STANDARD,5.0,8,A6,E,22.1,16.7,19.7,315
FORD,,PICKUP TRUCK - STANDARD,5.0,8,AS6,X,16.4,12.3,14.6,336
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS6,E,22.1,16.7,19.7,315
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.7,6,A6,X,15.0,11.4,13.4,308
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.7,6,A6,E,20.2,15.3,18.0,288
FORD,,PICKUP TRUCK - STANDARD,3.7,6,AS6,X,15.0,11.4,13.4,308
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.7,6,AS6,E,20.2,15.3,18.0,288
FORD,,PICKUP TRUCK - STANDARD,5.0,8,A6,X,16.8,12.6,14.9,343
FORD,,PICKUP TRUCK - STANDARD,5.0,8,A6,E,22.4,17.0,20.0,320
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS6,X,16.7,12.5,14.8,340
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS6,E,22.4,16.9,19.9,318
FORD,F-150 RAPTOR 4X4,PICKUP TRUCK - STANDARD,6.2,8,AS6,X,20.4,15.0,18.0,414
FORD,FIESTA,SUBCOMPACT,1.6,4,AS6,X,8.5,6.5,7.6,175
FORD,FIESTA,SUBCOMPACT,1.6,4,M5,X,8.6,6.4,7.6,175
FORD,,SUBCOMPACT,1.0,4,M5,X,7.5,5.5,6.6,152
FORD,FIESTA SFE,SUBCOMPACT,1.6,4,AS6,X,8.0,5.8,7.0,161
FORD,FIESTA ST,COMPACT,1.6,4,M6,X,8.9,6.8,8.0,184
FORD,FLEX,SUV - STANDARD,3.5,6,AS6,X,13.2,9.4,11.5,264
FORD,,SUV - STANDARD,3.5,6,AS6,X,13.7,10.2,12.1,278
FORD,FLEX AWD (EcoBoost),SUV - STANDARD,3.5,6,AS6,X,14.8,10.4,12.8,294
FORD,FOCUS,COMPACT,2.0,4,M6,X,10.2,7.4,8.9,205
FORD,,COMPACT,2.0,4,A6,X,8.8,6.4,7.7,177
FORD,FOCUS FFV,COMPACT,2.0,4,A6,E,11.7,8.5,10.3,165
FORD,FOCUS FFV,COMPACT,2.0,4,AS6,X,8.9,6.4,7.8,179
FORD,FOCUS FFV,COMPACT,2.0,4,AS6,E,11.7,8.5,10.3,165
FORD,FOCUS FFV,COMPACT,2.0,4,M5,X,9.1,6.6,8.0,184
FORD,,COMPACT,2.0,4,M5,E,11.9,8.9,10.6,170
FORD,FOCUS SFE FFV,COMPACT,2.0,4,A6,X,8.4,5.8,7.2,166
FORD,,COMPACT,2.0,4,A6,E,11.6,8.3,10.1,162
FORD,FUSION,MID-SIZE,1.5,4,AS6,X,10.1,6.6,8.5,196
FORD,FUSION,MID-SIZE,1.6,4,M6,X,9.4,6.4,8.1,186
FORD,FUSION,MID-SIZE,2.0,4,AS6,X,10.5,7.1,9.0,207
FORD,,MID-SIZE,2.5,4,AS6,X,10.5,7.0,8.9,205
FORD,FUSION (Start/Stop),MID-SIZE,1.5,4,AS6,X,9.5,6.3,8.1,186
FORD,,MID-SIZE,2.0,4,AS6,X,10.9,7.5,9.4,216
FORD,FUSION HYBRID,MID-SIZE,2.0,4,AV,X,5.3,,5.5,126
FORD,MUSTANG,SUBCOMPACT,3.7,6,A6,X,12.1,7.8,10.2,235
FORD,MUSTANG,SUBCOMPACT,3.7,6,M6,X,12.7,8.1,10.6,244
FORD,MUSTANG,SUBCOMPACT,5.0,8,A6,X,13.3,9.3,11.5,264
FORD,MUSTANG,SUBCOMPACT,5.0,8,M6,X,15.4,9.4,12.7,292
FORD,,SUBCOMPACT,5.8,8,M6,Z,15.9,9.9,13.2,304
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,,6,A6,X,12.5,8.2,10.6,244
FORD,TAURUS,FULL-SIZE,2.0,4,AS6,X,10.5,7.3,9.1,209
FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,13.7,9.4,11.8,271
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,X,12.1,8.1,10.3,237
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,E,17.0,11.1,14.3,229
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,13.0,9.1,11.2,258
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,18.4,12.5,15.7,251
FORD,TRANSIT CONNECT,SPECIAL PURPOSE VEHICLE,1.6,4,AS6,X,10.8,8.0,9.5,218
FORD,,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.3,8.2,9.9,228
FORD,,SPECIAL PURPOSE VEHICLE,1.6,4,AS6,X,11.5,8.3,10.1,232
FORD,TRANSIT CONNECT WAGON,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.9,8.5,10.4,239
GMC,,SUV - STANDARD,3.6,6,A6,X,14.3,9.9,12.3,283
GMC,ACADIA AWD,SUV - STANDARD,3.6,6,A6,X,14.9,10.4,12.9,297
GMC,SAVANA 1500 CARGO,VAN - CARGO,4.3,6,A4,X,17.1,12.7,15.1,347
GMC,SAVANA 1500 CARGO,VAN - CARGO,5.3,8,A4,X,18.0,13.4,15.9,366
GMC,SAVANA 1500 CARGO,VAN - CARGO,5.3,8,A4,E,23.5,17.7,20.9,334
GMC,SAVANA 1500 CARGO AWD,VAN - CARGO,5.3,8,A4,X,18.3,14.2,16.5,380
GMC,SAVANA 1500 CARGO AWD,VAN - CARGO,5.3,8,A4,E,23.7,18.8,21.5,344
GMC,SAVANA 1500 CARGO CONV,VAN - CARGO,5.3,8,A4,X,18.6,13.9,16.5,380
GMC,SAVANA 1500 CARGO CONV,VAN - CARGO,5.3,8,A4,E,23.9,18.5,21.5,344
GMC,SAVANA 1500 CARGO CONV AWD,VAN - CARGO,5.3,8,A4,X,18.3,14.2,16.5,380
GMC,SAVANA 1500 CARGO CONV AWD,VAN - CARGO,5.3,8,A4,E,25.3,19.3,22.6,362
GMC,SAVANA 1500 PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18.6,13.9,16.5,380
GMC,SAVANA 1500 PASSENGER,VAN - PASSENGER,5.3,8,A4,E,23.9,18.5,21.5,344
GMC,SAVANA 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,18.3,14.2,16.5,380
GMC,SAVANA 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,E,25.3,19.3,22.6,362
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,21.1,14.2,18.0,414
GMC,,VAN - PASSENGER,6.0,8,A6,X,21.9,15.0,18.8,432
GMC,,VAN - PASSENGER,6.0,8,A6,E,30.0,20.4,25.7,411
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,21.3,14.3,18.2,419
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,22.1,15.0,18.9,435
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,E,30.2,20.5,25.8,413
GMC,,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,9.9,11.8,271
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A6,E,18.9,14.2,16.8,269
GMC,,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,12.7,292
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.5,13.7,16.9,270
GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,16.3,11.4,14.1,324
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.2,10.6,12.6,290
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.0,15.1,17.8,285
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.9,10.6,13.0,299
GMC,,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.9,14.2,17.3,277
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,16.4,11.7,14.3,329
GMC,TERRAIN,SUV - SMALL,2.4,4,A6,X,10.5,7.3,9.1,209
GMC,,SUV - SMALL,3.6,6,A6,X,13.9,9.6,12.0,276
GMC,TERRAIN,SUV - SMALL,3.6,6,A6,E,18.8,,16.2,259
GMC,TERRAIN AWD,SUV - SMALL,2.4,4,A6,X,11.5,8.2,10.0,230
GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A6,X,14.8,9.9,12.6,290
GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A6,E,19.8,13.6,17.0,272
GMC,YUKON,SUV - STANDARD,5.3,8,A6,X,16.0,11.1,13.8,317
GMC,,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,294
GMC,,SUV - STANDARD,5.3,8,A6,X,16.0,11.1,13.8,317
GMC,,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,294
GMC,YUKON DENALI AWD,SUV - STANDARD,6.2,8,A6,Z,17.0,,14.7,338
GMC,YUKON DENALI AWD,SUV - STANDARD,6.2,8,A6,E,23.3,16.1,20.1,322
GMC,YUKON DENALI XL AWD,SUV - STANDARD,6.2,8,A6,Z,18.8,13.4,16.4,377
GMC,YUKON DENALI XL AWD,SUV - STANDARD,6.2,8,A6,E,25.7,17.8,22.1,354
GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,X,16.0,11.1,13.8,317
GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,294
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,X,16.0,11.1,13.8,317
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,294
HONDA,ACCORD,MID-SIZE,2.4,4,AV,X,9.0,6.6,7.9,182
HONDA,ACCORD,MID-SIZE,2.4,4,AV7,,9.1,6.9,8.1,186
HONDA,ACCORD,MID-SIZE,2.4,4,M6,X,10.1,6.9,8.7,200
HONDA,ACCORD,MID-SIZE,3.5,6,A6,X,11.0,6.8,9.1,209
HONDA,,MID-SIZE,3.5,6,AS6,X,11.4,7.3,9.6,221
HONDA,ACCORD,MID-SIZE,3.5,6,M6,X,13.0,8.4,10.9,251
HONDA,ACCORD HYBRID,MID-SIZE,2.0,4,AV,X,4.7,4.9,4.8,110
HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,161
HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,166
HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,175
HONDA,CROSSTOUR AWD,SUV - SMALL,3.5,6,A6,X,12.5,8.5,10.7,246
HONDA,CR-V,SUV - SMALL,2.4,4,A5,X,10.3,7.6,9.1,209
HONDA,CR-V AWD,SUV - SMALL,2.4,4,A5,X,10.6,7.9,9.4,216
HONDA,CR-Z,TWO-SEATER,1.5,4,AV7,X,6.6,,6.3,145
HONDA,CR-Z,TWO-SEATER,1.5,4,M6,X,7.6,6.1,6.9,159
HONDA,FIT,STATION WAGON - SMALL,1.5,4,A5,X,8.3,6.5,7.5,172
HONDA,FIT,STATION WAGON - SMALL,1.5,4,M5,X,8.3,6.9,7.7,177
HONDA,,MINIVAN,3.5,6,A6,X,12.3,,10.6,244
HONDA,PILOT,SUV - SMALL,3.5,6,A5,X,13.3,9.3,11.5,265
HONDA,PILOT AWD,SUV - SMALL,3.5,6,A5,X,13.9,9.7,12.0,276
HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A5,X,15.2,11.3,13.4,308
HYUNDAI,,COMPACT,1.6,4,A6,X,8.8,6.3,7.7,177
HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,8.7,6.4,7.7,177
HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,A6,X,9.8,7.2,8.6,198
HYUNDAI,,MID-SIZE,2.0,4,M6,X,9.8,7.0,8.5,196
HYUNDAI,EQUUS,FULL-SIZE,5.0,8,A8,Z,15.7,10.2,13.2,304
HYUNDAI,GENESIS,FULL-SIZE,3.8,6,A8,X,13.0,8.7,11.1,255
HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,A6,X,13.0,9.1,11.2,258
HYUNDAI,SANTA FE 4WD,SUV - SMALL,3.3,6,A6,X,13.3,9.5,11.6,267
HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,A6,X,11.6,8.7,10.3,237
HYUNDAI,SANTA FE SPORT 4WD,SUV - SMALL,2.0,4,A6,X,12.9,9.7,11.5,264
HYUNDAI,SANTA FE SPORT 4WD,SUV - SMALL,2.4,4,A6,X,12.5,9.4,11.1,255
HYUNDAI,SONATA,FULL-SIZE,2.0,4,A6,X,11.4,7.5,9.6,221
HYUNDAI,,FULL-SIZE,2.4,4,A6,X,9.8,7.0,8.5,196
HYUNDAI,SONATA HYBRID,MID-SIZE,2.4,4,AS6,X,6.5,5.9,6.2,143
HYUNDAI,,MID-SIZE,2.4,4,AS6,X,6.6,5.9,6.3,145
HYUNDAI,TUCSON,SUV - SMALL,2.0,4,A6,X,10.2,8.2,9.3,214
HYUNDAI,TUCSON,SUV - SMALL,2.0,4,M6,X,11.4,8.6,10.1,232
HYUNDAI,TUCSON,SUV - SMALL,2.4,4,A6,X,11.3,,10.0,230
HYUNDAI,,SUV - SMALL,2.0,4,A6,X,11.4,9.3,10.5,242
HYUNDAI,,SUV - SMALL,2.4,4,A6,X,11.6,9.3,10.6,244
HYUNDAI,VELOSTER,COMPACT,1.6,4,AM6,X,8.6,6.6,7.7,177
HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,9.1,6.7,8.0,184
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,A6,X,9.9,7.5,8.8,202
HYUNDAI,,COMPACT,1.6,4,M6,X,9.7,7.1,8.5,196
INFINITI,,MID-SIZE,3.7,6,AS7,Z,12.0,8.0,10.2,235
INFINITI,Q50 AWD,MID-SIZE,3.7,6,AS7,Z,12.6,8.7,10.8,248
INFINITI,Q50 HYBRID,COMPACT,3.5,6,AS7,Z,8.2,6.7,7.5,172
INFINITI,,COMPACT,3.5,6,AS7,Z,8.7,7.5,8.2,189
INFINITI,Q60 AWD COUPE,SUBCOMPACT,3.7,6,AS7,Z,13.3,9.4,11.5,265
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,AS7,Z,13.6,9.3,11.7,269
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,M6,Z,14.3,9.8,12.3,283
INFINITI,Q60 COUPE,SUBCOMPACT,3.7,6,AS7,Z,12.9,8.9,11.1,255
INFINITI,Q60 COUPE,SUBCOMPACT,3.7,6,M6,Z,13.5,9.3,11.6,267
INFINITI,Q70,MID-SIZE,3.7,6,AS7,Z,12.8,8.9,11.0,253
INFINITI,Q70,MID-SIZE,5.6,8,AS7,Z,14.5,9.5,12.3,283
INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS7,Z,13.2,9.6,11.6,267
INFINITI,,MID-SIZE,5.6,8,AS7,Z,15.0,10.2,12.8,294
INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Z,8.0,7.0,7.6,175
INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.6,,11.8,271
INFINITI,QX60,SUV - SMALL,3.5,6,AV,Z,11.9,9.0,10.6,244
INFINITI,,SUV - SMALL,3.5,6,AV,Z,12.3,9.3,11.0,253
INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,4,AV,X,8.8,8.2,8.5,196
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.5,10.7,12.8,294
INFINITI,QX70 AWD,SUV - SMALL,5.0,8,AS7,Z,16.6,11.9,14.5,334
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,17.4,12.1,15.0,345
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,11.8,8.4,10.3,237
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,12.2,8.7,10.6,244
JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,5.0,8,AS8,Z,15.0,10.2,12.8,294
JAGUAR,XF,MID-SIZE,2.0,4,AS8,Z,12.3,,10.5,242
JAGUAR,XF 3.0L AWD,MID-SIZE,3.0,6,AS8,Z,14.7,9.1,12.2,281
JAGUAR,XFR,MID-SIZE,5.0,8,AS8,Z,15.7,10.3,13.3,306
JAGUAR,XFR,MID-SIZE,5.0,8,AS8,E,21.3,14.1,18.1,290
JAGUAR,XFR-S,MID-SIZE,5.0,8,AS8,Z,15.7,10.3,13.3,306
JAGUAR,XJ AWD,FULL-SIZE,3.0,6,AS8,Z,14.6,9.6,12.4,285
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5.0,8,AS8,Z,15.8,10.2,13.3,306
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5.0,8,AS8,E,20.6,13.6,17.5,280
JAGUAR,XJL AWD PORTFOLIO,FULL-SIZE,3.0,6,AS8,Z,14.7,9.6,12.4,285
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5.0,8,AS8,Z,15.8,10.2,13.3,306
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5.0,8,AS8,E,20.6,13.6,17.5,280
JAGUAR,XJR,FULL-SIZE,5.0,8,AS8,Z,15.8,10.2,13.3,306
JAGUAR,XJR LWB,FULL-SIZE,5.0,8,AS8,Z,15.8,10.2,13.3,306
JAGUAR,XK CONVERTIBLE,MINICOMPACT,5.0,8,AS6,Z,15.1,,13.1,301
JAGUAR,,MINICOMPACT,5.0,8,AS6,Z,14.8,9.9,12.6,290
JAGUAR,XKR CONVERTIBLE,MINICOMPACT,5.0,8,AS6,Z,15.9,10.9,13.7,315
JAGUAR,XKR COUPE,MINICOMPACT,5.0,8,AS6,Z,15.6,10.9,13.5,310
JAGUAR,XKR-S CONVERTIBLE,MINICOMPACT,5.0,8,AS6,Z,15.9,10.9,13.7,315
JAGUAR,XKR-S COUPE,MINICOMPACT,5.0,8,AS6,Z,15.6,10.9,13.5,310
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,218
JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,X,12.3,,10.5,242
JEEP,CHEROKEE 4X4,SUV - SMALL,2.4,4,A9,X,11.3,,10.0,230
JEEP,,SUV - SMALL,3.2,6,A9,X,12.5,8.8,10.8,248
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,A9,X,11.4,8.6,10.1,232
JEEP,,SUV - SMALL,3.2,6,A9,X,12.5,9.1,11.0,253
